noBtg,jenis,panjang,pangkal,ujung,rata2,volume,grCm,grPersen
A3564,KR,19.1,89,64,76,8.66,0,0
A3565,KR,18.5,74,54,64,5.95,0,0
A3566,KR,16.7,84,65,74,7.18,0,0
A3567,KR,20.1,86,68,77,9.36,0,0
A3568,KR,19.5,58,49,53,4.3,0,0
A3569,MR,16,82,66,74,6.88,0,0
A3570,KR,18,65,47,56,4.43,0,0
A3571,KR,19.4,82,59,70,7.47,0,0
A3572,KR,17.2,78,51,64,5.53,0,0
A3573,MR,14.5,64,50,57,3.7,0,0
A3574,KR,9.9,83,70,76,4.27,15,5
A3575,MR,16.9,69,51,60,4.78,0,0
A3576,KR,18.4,69,42,55,4.37,0,0
A3577,KR,20.5,90,66,78,9.8,0,0
A3578,MB,13.7,73,54,63,4.27,0,0
A3579,MR,16.7,64,45,54,3.82,0,0
A3580,MR,11.5,74,70,72,4.68,0,0
A3581,KR,15.1,72,56,64,4.86,0,0
A3582,MR,19.7,62,46,54,4.51,0,0
A3583,MR,9,108,97,102,7.35,0,0
A3584,MB,19.5,79,58,68,7.08,0,0
A3585,MR,21.7,77,55,66,7.42,0,0
A3586,MB,20,78,60,69,7.48,0,0
A3587,KR,21,81,58,69,7.85,0,0
A3588,MB,18.6,92,72,82,8.92,22,9.2
A3589,MB,15.5,103,79,91,10.08,0,0
A3590,BNS,14,83,79,81,7.21,0,0
A3591,MR,15.6,65,50,57,3.36,20,15.7
A3592,KR,12,122,96,109,11.2,0,0
A3593,MR,11.9,72,65,68,3.89,19,9.9
A3594,KR,11.7,98,87,92,7.78,0,0
A3595,KR,12,101,88,94,8.33,0,0
A3596,KR,12.1,86,80,83,6.55,0,0
A3597,KR,12.1,89,74,81,6.24,0,0
A3598,MR,13.6,66,55,60,3.85,0,0
A3599,KR,14.5,90,70,80,7.29,0,0
A3600,KR,13.3,81,65,73,5.57,0,0
A3601,KR,12.9,65,59,62,3.89,0,0
A3602,MR,14,69,52,60,3.96,0,0
A3603,KR,14.4,75,62,68,5.23,0,0
A3604,KR,14.8,69,56,62,4.47,0,0
A3605,KR,12.2,85,63,74,5.25,0,0
A3606,KR,12.1,86,79,82,6.39,0,0
A3607,KR,15.3,87,68,77,7.12,0,0
A3608,KR,13.4,78,69,73,5.61,0,0
A3609,MR,15.8,72,59,65,4.61,20,12.1
A3610,KR,20.6,79,57,68,7.48,0,0
A3611,KR,20.3,89,65,77,9.45,0,0
A3612,KR,10.3,60,42,51,2.1,0,0
A3613,KR,17.4,78,57,67,6.13,0,0
A3614,KR,17,79,62,70,6.54,0,0
A3615,MR,18.1,74,53,63,5.29,14,6.3
A3616,KR,14.8,87,67,77,6.89,0,0
A3617,MR,12.9,67,60,63,4.02,0,0
A3618,MR,12.2,75,52,63,3.53,15,7.2
A3619,MR,13.1,62,50,56,3.23,0,0
A3620,MB,12.1,83,78,80,5.69,18,6.4
A3621,MR,12.2,79,71,75,5.39,0,0
A3622,MR,17.2,62,51,56,3.85,15,9.1
A3623,MR,20.2,71,51,61,5.9,0,0
A3624,MR,18.7,64,51,57,4.77,0,0
A3625,MR,17.5,64,51,57,4.47,0,0
A3626,MR,19.5,79,63,71,7.72,0,0
A3627,KR,20.8,70,49,59,5.69,0,0
A3628,KR,19.5,81,54,67,6.88,0,0
A3629,KR,19.1,65,41,53,4.21,0,0
A3630,KR,19.8,62,43,52,4.2,0,0
A3631,KR,12.1,74,72,73,5.06,0,0
A3632,KR,18.1,67,43,55,4.3,0,0
A3633,KR,19.8,63,44,53,4.37,0,0
A3634,KR,20.1,68,54,61,5.87,0,0
A3635,KR,21,77,58,67,7.4,0,0
A3636,KR,20.8,82,60,71,8.24,0,0
A3637,KR,20,72,46,59,5.47,0,0
A3638,KR,20.9,66,52,59,5.71,0,0
A3639,KR,20.1,82,62,72,8.18,0,0
A3640,KR,19.3,70,50,60,5.46,0,0
A3641,KR,17.5,75,57,66,5.99,0,0
A3642,MR,15.5,92,73,82,8.19,0,0
A3643,KR,13.2,81,62,71,5.23,0,0
A3644,KR,17.7,77,58,67,6.24,0,0
A3645,KR,11.1,62,51,56,2.73,0,0
A3646,KR,13.9,65,46,55,3.3,0,0
A3647,KR,14.6,63,44,53,3.22,0,0
A3648,KR,19.8,81,62,71,7.84,0,0
A3649,KR,16.2,80,65,72,6.6,0,0
A3650,KR,10.9,59,56,57,2.78,0,0
A3651,MR,10.6,68,56,62,3.2,0,0
A3652,MB,15,75,58,66,4.88,13,4.9
A3653,KR,10.6,75,60,67,3.58,12,4.1
A3654,MR,17.6,91,67,79,8.63,0,0
A3655,KR,17.1,81,71,76,7.76,0,0
A3656,MB,17.4,67,57,62,4.91,14,6.5
A3657,KR,18,87,68,77,8.38,0,0
A3658,MR,18.3,64,53,58,4.65,10,3.8
A3659,KR,18.2,78,59,68,6.61,0,0
A3660,KR,20.1,66,48,57,4.68,15,8.8
A3661,KR,14,60,43,51,2.86,0,0
A3662,KR,17.8,73,51,62,5.37,0,0
A3663,KR,18.8,79,50,64,6.05,0,0
A3664,KR,17.8,72,51,61,5.2,0,0
A3665,MB,17,62,46,54,3.89,0,0
A3666,MR,15.2,80,65,72,6.19,0,0
A3667,MR,17.7,62,53,57,4.52,0,0
A3668,MR,12.8,63,49,56,3.15,0,0
A3669,MR,11.5,70,59,64,3.7,0,0
A3670,MR,13.1,90,70,80,6.58,0,0
A3671,MR,16.6,64,49,56,4.09,0,0
A3672,MR,19.9,78,59,68,7.23,0,0
A3673,MR,15.9,77,55,66,5.44,0,0
A3674,MR,14.4,82,60,71,5.7,0,0
A3675,KR,20,67,44,55,4.75,0,0
A3676,KR,17,74,53,63,5.3,0,0
A3677,MR,16.2,64,51,57,4.13,0,0
A3678,KR,21.8,73,52,62,6.36,10,3.3
A3679,KR,19.7,76,64,70,7.58,0,0
A3680,KR,20.9,64,46,55,4.97,0,0
A3681,KR,18.8,63,48,55,4.47,0,0
A3682,KR,14.8,66,55,60,4.18,0,0
A3683,KR,16.5,71,53,62,4.98,0,0
A3684,KR,18.6,64,47,55,4.42,0,0
A3685,KR,18.8,69,46,57,4.8,0,0
A3686,KR,20,67,45,56,4.93,0,0
A3687,KR,19.8,72,52,62,5.98,0,0
A3688,KR,20.7,82,57,69,7.74,0,0
A3689,KR,17.6,62,46,54,4.03,0,0
A3690,KR,19.9,62,41,51,4.07,0,0
A3691,KR,21.2,86,66,76,9.62,0,0
A3692,KR,19.9,68,51,59,5.44,0,0
A3693,KR,11.8,72,51,61,3.45,0,0
A3694,KR,13.4,78,57,67,4.72,0,0
A3695,KR,17,76,51,63,5.3,0,0
A3696,KR,21.7,75,53,64,6.98,0,0
A3697,KR,19.7,78,55,66,6.74,0,0
A3698,KR,11.5,68,57,62,3.47,0,0
A3699,KR,13.8,66,46,56,3.4,0,0
A3700,KR,14.9,78,56,67,5.25,0,0
A3701,KR,16.9,62,45,53,3.73,0,0
A3702,KR,18.6,77,55,66,6.36,0,0
A3703,KR,15.3,99,74,86,8.89,0,0
A3704,KR,18.8,69,46,57,4.8,0,0
A3705,KR,20.9,72,57,64,6.72,0,0
A3706,KR,22,75,53,64,7.08,0,0
A3707,KR,16.9,69,48,58,4.47,0,0
A3708,KR,16.6,76,56,66,5.4,13,4.9
A3709,KR,17.8,77,52,64,5.73,0,0
A3710,KR,19,68,49,58,5.02,0,0
A3711,KR,20,88,71,79,9.8,0,0
A3712,KR,17.7,76,56,66,6.06,0,0
A3713,KR,18.9,83,57,70,7.27,0,0
A3714,KR,19.1,75,55,65,6.34,0,0
A3715,KR,16.2,73,49,61,4.73,0,0
A3716,KR,19.1,67,46,56,4.7,0,0
A3717,KR,13.3,63,52,57,3.39,0,0
A3718,KR,16,74,56,65,5.31,0,0
A3719,KR,14.6,70,55,62,4.41,0,0
A3720,KR,19.3,68,50,59,5.28,0,0
A3721,KR,18.7,73,55,64,6.02,0,0
A3722,KR,15.1,88,63,75,6.67,0,0
A3723,KR,16.7,69,51,60,4.72,0,0
A3724,KR,13,76,70,73,5.44,0,0
A3725,MRS,13.9,72,54,63,3.98,16,8.2
A3726,KR,15.7,85,79,82,8.29,0,0
A3727,KR,18.5,75,51,63,5.77,0,0
A3728,KR,12,88,73,80,6.03,0,0
A3729,KR,15.1,68,58,63,4.71,0,0
A3730,KR,16,63,46,54,3.66,0,0
A3731,KR,22,84,57,70,8.47,0,0
A3732,MR,14.4,75,60,67,5.08,0,0
A3733,MB,19.1,66,54,60,5.4,0,0
A3734,MB,10.9,70,63,66,3.62,10,2.9
A3735,MR,13.2,74,63,68,4.79,0,0
A3736,MR,16.4,72,55,63,5.11,0,0
A3737,MR,18.4,72,51,61,5.38,0,0
A3738,MB,16,62,41,51,3.27,0,0
A3739,MB,10.8,67,51,59,2.95,0,0
A3740,MB,15.5,75,59,67,5.46,0,0
A3741,MB,20.1,75,59,67,7.09,0,0
A3742,MR,18.7,69,53,61,4.64,21,15.1
A3743,MB,13,70,60,65,4.31,0,0
A3744,MR,21,83,62,72,8.55,0,0
A3745,MR,20.8,75,57,66,7.12,0,0
A3746,MR,11.6,82,70,76,5.26,0,0
A3747,MR,12,70,58,64,3.86,0,0
A3748,KR,17.9,88,58,73,7.49,0,0
A3749,MR,16.3,87,69,78,7.13,20,8.4
A3750,MB,18,91,69,80,9.05,0,0
A3751,KR,18.6,82,58,70,7.16,0,0
A3752,MR,19.2,80,67,73,8.04,0,0
A3753,KR,17.2,62,48,55,4.09,0,0
A3754,KR,17.1,71,57,64,5.5,0,0
A3755,KR,15,79,68,73,6.28,0,0
A3756,KR,16.7,90,71,80,8.39,0,0
A3757,KR,19.1,88,67,77,8.89,0,0
A3758,KR,17.4,75,56,65,5.77,0,0
A3759,MB,13.7,66,57,61,4,0,0
A3760,KR,15.1,98,72,85,8.57,0,0
A3761,KR,17.4,63,42,52,3,20,18.8
A3762,BNS,16.2,66,54,60,4.58,0,0
A3763,KR,16.8,87,62,74,7.23,0,0
A3764,MR,16.5,72,53,62,4.98,0,0
A3765,MR,19.2,88,67,77,8.94,0,0
A3766,MR,18.2,78,57,67,6.42,0,0
A3767,MB,18.5,73,57,65,5.95,10,3
A3768,MR,15.9,70,55,62,4.8,0,0
A3769,KR,20.6,72,56,64,6.63,0,0
A3770,KR,16.5,79,54,66,5.64,0,0
A3771,KR,8.4,100,83,91,5.46,0,0
A3772,KR,13.2,78,55,66,4.52,0,0
A3773,KR,16.6,89,67,78,7.93,0,0
A3774,KR,13,74,66,70,5,0,0
A3775,KR,9.4,75,64,69,3.51,0,0
A3776,MRS,10.3,76,70,73,4.31,0,0
A3777,MRS,12.1,92,76,84,6.71,0,0
A3778,KR,20.8,77,59,68,7.55,0,0
A3779,KR,19.1,72,53,62,5.77,0,0
A3780,KR,15.9,66,46,56,3.92,0,0
A3781,KR,14.7,82,62,72,5.99,0,0
A3782,KR,17.7,73,53,63,5.52,0,0
A3783,KR,21,73,56,64,6.76,0,0
A3784,KR,20.5,68,50,59,5.6,0,0
A3785,KR,13.7,68,60,64,4.41,0,0
A3786,KR,14.7,94,69,81,7.57,0,0
A3787,KR,13.6,69,58,63,4.24,0,0
A3788,KR,13.3,69,60,64,4.28,0,0
A3789,KR,12.2,104,71,87,7.25,0,0
A3790,KR,12.6,86,71,78,6.02,0,0
A3791,MB,14.2,73,63,68,4.65,19,9.9
A3792,MB,20.4,63,60,61,5.96,0,0
A3793,MR,17.1,60,50,55,4.06,0,0
A3794,KR,15.2,60,52,56,3.44,14,8
A3795,MR,20.8,77,53,65,6.9,0,0
A3796,KR,13.3,94,71,82,7.02,0,0
A3797,MB,20.9,73,57,65,6.94,0,0
A3798,KR,14.4,73,56,64,4.63,0,0
A3799,MB,17,77,64,70,6.54,0,0
A3800,KR,21.2,68,52,60,5.99,0,0
A3801,KR,19,68,51,59,5.19,0,0
A3802,MB,19.1,68,54,61,5.58,0,0
A3803,KR,21.4,75,59,67,7.54,0,0
A3804,MB,20.9,84,65,74,8.99,0,0
A3805,KR,19.7,78,65,71,7.8,0,0
A3806,KR,15.6,65,55,60,4.41,0,0
A3807,KR,17.2,72,52,62,5.19,0,0
A3808,KR,20.6,74,56,65,6.84,0,0
A3809,KR,16.8,70,52,61,4.91,0,0
A3810,KR,19.1,69,49,59,5.22,0,0
A3811,KR,12,107,78,92,7.98,0,0
A3812,BNS,19.6,76,56,66,6.71,0,0
A3813,KR,20.5,87,62,74,8.82,0,0
A3814,KR,13.2,97,79,88,7.5,20,6.6
A3815,KR,12.4,92,70,81,6.39,0,0
A3816,MB,17.1,82,64,73,6.99,10,2.4
A3817,MR,16.2,63,47,55,3.85,0,0
A3818,KR,13.8,76,59,67,4.87,0,0
A3819,KR,13.7,80,65,72,5.27,15,5.5
A3820,MR,14,66,48,57,3.57,0,0
A3821,MR,19.9,63,48,55,4.73,0,0
A3822,MB,16.2,63,47,55,3.85,0,0
A3823,KR,19.6,94,70,82,10.35,0,0
A3824,KR,19,72,53,62,5.74,0,0
A3825,MB,20.1,63,44,53,4.43,0,0
A3826,MR,10.2,65,57,61,2.98,0,0
A3827,KR,12.3,93,68,80,6.18,0,0
A3828,MR,10.9,79,65,72,4.44,0,0
A3829,MR,12,82,77,79,5.88,0,0
A3830,MR,14.1,92,77,84,7.81,0,0
A3831,MR,14.7,75,66,70,5.66,0,0
A3832,KR,17,70,50,60,4.81,0,0
A3833,KR,21.2,68,53,60,5.99,0,0
A3834,KR,21,75,58,66,7.18,0,0
A3835,KR,18.4,82,59,70,7.08,0,0
A3836,KR,21.1,80,51,65,7,0,0
A3837,KR,18.6,80,64,72,7.57,0,0
A3838,KR,16,75,65,70,6.16,0,0
A3839,KR,13.4,78,64,71,5.31,0,0
A3840,KR,13,74,67,70,5,0,0
A3841,KR,15.7,66,56,61,4.59,0,0
A3842,KR,17.6,62,46,54,4.03,0,0
A3843,KR,18.5,83,69,76,8.39,0,0
A3844,MRS,19.9,66,48,57,5.08,0,0
A3845,KR,17.9,84,69,76,8.12,0,0
A3846,KR,12.1,92,70,81,6.24,0,0
A3847,KR,20.2,70,51,60,5.71,0,0
A3848,KR,21.1,74,47,60,5.97,0,0
A3849,KR,18.2,88,72,80,9.15,0,0
A3850,KR,21.5,75,53,64,6.92,0,0
A3851,KR,20.9,82,62,72,8.51,0,0
A3852,KR,21,90,62,76,9.53,0,0
A3853,KR,18.8,94,72,83,10.17,0,0
A3854,KR,19.7,72,57,64,6.34,0,0
A3855,MB,12.9,79,69,74,5.55,0,0
A3856,MB,19.8,77,59,68,7.19,0,0
A3857,MB,15.3,64,56,60,4.33,0,0
A3858,MB,15.4,58,46,52,2.59,21,20.8
A3859,MB,13.2,98,85,91,8.06,20,6.1
A3860,MB,12,86,69,77,5.11,20,8.6
A3861,MR,20.5,72,56,64,6.59,0,0
A3862,MB,19.4,74,55,64,5.47,20,12.4
A3863,MB,19.2,80,66,73,7.19,21,10.5
A3864,KR,13.7,78,60,69,5.12,0,0
A3865,KR,16,74,55,64,5.15,0,0
A3866,KR,21.6,85,57,71,7.69,20,10.1
A3867,KR,19,64,43,53,4.19,0,0
A3868,KR,16.5,60,45,52,3.5,0,0
A3869,KR,11.4,87,72,79,5.59,0,0
A3870,KR,14.1,57,42,49,2.66,0,0
A3871,KR,17.2,86,66,76,7.8,0,0
A3872,KR,16.5,77,58,67,5.82,0,0
A3873,KR,17.1,82,54,68,6.21,0,0
A3874,MB,13.8,81,73,77,6.43,0,0
A3875,BNS,14.8,91,71,81,7.29,15,4.4
A3876,MB,10.2,93,80,86,5.92,0,0
A3877,MR,13,71,55,63,4.05,0,0
A3878,KR,21.7,66,50,58,5.73,0,0
A3879,KR,13.3,67,57,62,4.02,0,0
A3880,KR,16.1,62,46,54,3.69,0,0
A3881,MB,17.9,70,58,64,5.76,0,0
A3882,KR,17.9,72,52,62,5.4,0,0
A3883,KR,12.5,73,63,68,4.54,0,0
A3884,MR,15.1,66,51,58,3.99,0,0
A3885,KR,17.5,60,48,54,4.01,0,0
A3886,MR,17.5,76,54,65,5.81,0,0
A3887,MR,17,62,49,55,4.04,0,0
A3888,MR,13.4,64,53,58,3.54,0,0
A3889,MR,11.6,63,51,57,2.76,13,6.6
A3890,KR,18.3,70,54,62,5.52,0,0
A3891,KR,15.8,80,56,68,5.74,0,0
A3892,KR,16.7,82,55,68,6.06,0,0
A3893,KR,16.6,68,53,60,4.69,0,0
A3894,KR,16.1,68,51,59,4.4,0,0
A3895,KR,18.8,82,54,68,6.83,0,0
A3896,KR,12.9,69,57,63,4.02,0,0
A3897,KR,14.3,71,56,63,4.46,0,0
A3898,KR,17.6,64,50,57,4.49,0,0
A3899,KR,21.3,84,60,72,8.67,0,0
A3900,KR,14.8,56,44,50,2.91,0,0
A3901,KR,17.5,66,50,58,4.62,0,0
A3902,KR,17.5,77,56,66,5.99,0,0
A3903,KR,16,76,58,67,5.64,0,0
A3904,KR,16.3,65,48,56,4.01,0,0
A3905,KR,12.2,63,56,59,3.34,0,0
A3906,KR,22.6,72,54,63,7.04,0,0
A3907,MR,15.4,60,45,52,3.12,10,4.7
A3908,MB,16.1,52,42,47,2.79,0,0
A3909,MB,14,68,57,62,4.23,0,0
A3910,MB,13.8,63,47,55,3.28,0,0
A3911,MB,12.1,67,59,63,3.65,10,3.2
A3912,KR,23.1,88,63,75,10.21,0,0
A3913,MR,14.8,69,60,64,4.76,0,0
A3914,KR,17.1,108,84,96,12.38,0,0
A3915,KR,11.6,86,70,78,5.54,0,0
A3916,KR,14.1,82,65,73,5.9,0,0
A3917,MR,17.6,107,85,96,12.34,15,3.1
A3918,MR,16.2,74,59,66,5.54,0,0
A3919,KR,20.9,77,41,59,5.71,0,0
A3920,KR,15,72,56,64,4.83,0,0
A3921,KR,16,69,57,63,4.99,0,0
A3922,KR,17.2,68,51,59,4.7,0,0
A3923,KR,21,79,50,64,6.76,0,0
A3924,KR,20.2,64,45,54,4.63,0,0
A3925,KR,20.2,79,51,65,6.7,0,0
A3926,KR,18,82,56,69,6.73,0,0
A3927,KR,14.1,79,63,71,5.58,0,0
A3928,MRS,13.1,60,45,52,2.78,0,0
A3929,KR,12.5,68,47,57,3.19,0,0
A3930,KR,13.8,84,65,74,5.94,0,0
A3931,KR,12.9,63,49,56,3.18,0,0
A3932,KR,12.5,65,56,60,3.53,0,0
A3933,KR,15.1,55,43,49,2.85,0,0
A3934,KR,21,72,46,59,5.74,0,0
A3935,MR,17.6,69,52,60,4.98,0,0
A3936,MR,19.8,74,51,62,5.98,0,0
A3937,MB,14.6,89,75,82,7.71,0,0
A3938,KR,15.7,68,54,61,4.59,0,0
A3939,KR,19.2,70,52,61,5.61,0,0
A3940,KR,17.5,89,63,76,7.94,0,0
A3941,KR,14.6,77,54,65,4.84,0,0
A3942,KR,15.6,87,65,76,7.08,0,0
A3943,MB,16.2,69,57,63,5.05,0,0
A3944,KR,15.9,72,56,64,4.48,20,12.4
A3945,MRS,16.7,70,55,62,5.04,0,0
A3946,MR,16.6,59,49,54,3.8,0,0
A3947,MR,18.3,76,57,66,6.26,0,0
A3948,MB,16.8,73,54,63,5.24,0,0
A3949,MR,12.9,87,75,81,6.65,0,0
A3950,KR,20,85,64,74,8.6,0,0
A3951,KR,19,89,62,75,8.39,0,0
A3952,MB,19.4,70,55,62,5.86,0,0
A3953,MR,18.9,68,54,61,5.52,0,0
A3954,MR,19.6,66,58,62,5.92,0,0
A3955,MR,17.7,64,53,58,4.33,14,7.4
A3956,KR,21.2,56,41,48,3.84,0,0
A3957,MR,17.5,72,58,65,5.1,20,12.1
A3958,MB,16,62,53,57,3.77,14,7.7
A3959,MB,19.3,56,45,50,3.35,15,11.5
A3960,KR,15.7,65,46,55,3.73,0,0
A3961,KR,13,66,47,56,3.2,0,0
A3962,KR,10,59,52,55,2.38,0,0
A3963,RC,11.7,76,63,69,4.37,0,0
A3964,RC,11.6,62,54,58,3.06,0,0
A3965,KR,15.5,56,46,51,3.17,0,0
A3966,KR,16,67,46,56,3.94,0,0
A3967,MB,13.8,64,53,58,3.34,15,8.5
A3968,KR,16.3,83,65,74,7.01,0,0
A3969,KR,19.6,81,52,66,6.71,0,0
A3970,MR,16.8,74,57,65,5.57,0,0
A3971,KR,20.7,82,56,69,7.74,0,0
A3972,KR,20,77,48,62,6.04,0,0
A3973,MR,20.7,77,55,66,7.08,0,0
A3974,MR,10.7,73,66,69,4,0,0
A3975,BNS,14.7,83,76,79,7.21,0,0
A3976,BNS,11.6,93,83,88,6.33,25,10.3
A3977,KR,16.9,77,63,70,6.5,0,0
A3978,MR,11.8,75,69,72,4.8,0,0
A3979,KR,18,73,57,65,5.97,0,0
A3980,KR,13.8,59,49,54,3.16,0,0
A3981,KR,12.6,70,59,64,4.05,0,0
A3982,KR,13.5,69,54,61,3.95,0,0
A3983,KR,19.8,67,46,56,4.88,0,0
A3984,BNS,10.6,77,69,73,4.44,0,0
A3985,BNS,11.8,93,77,85,6.58,10,1.8
A3986,MB,20.6,68,46,57,5.26,0,0
A3987,MB,17.2,77,56,66,5.88,0,0
A3988,MB,12.2,90,79,84,6.76,0,0
A3989,MB,12.8,80,66,73,5.36,0,0
A3990,MR,20.9,77,54,65,6.94,0,0
A3991,MR,16.8,73,58,65,5.57,0,0
A3992,MR,16.8,83,69,76,7.62,0,0
A3993,MB,20.4,66,53,59,4.76,20,14.6
A3994,MB,15.6,63,52,57,3.98,0,0
A3995,MB,16.4,70,55,62,4.58,15,7.5
A3996,MR,11.9,65,52,58,3.14,0,0
A3997,MR,11.1,68,59,63,3.46,0,0
A3998,MR,10.9,68,56,62,3.29,0,0
A3999,MB,14.7,65,51,58,3.88,0,0
A4000,KR,20.9,77,53,65,6.94,0,0
A4001,KR,16.8,60,44,52,3.57,0,0
A4002,MB,10.6,77,67,72,4.21,10,2.5
A4003,MR,11.1,79,65,72,4.08,20,9.8
A4004,MR,12.9,88,82,85,7.32,0,0
A4005,MR,11.1,105,88,96,8.03,0,0
A4006,KR,14.4,86,69,77,5.81,25,13.4
A4007,KR,15.2,70,51,60,4.3,0,0
A4008,MB,12.7,63,55,59,3.01,19,13.2
A4009,MR,16.7,67,49,58,4.41,0,0
A4010,KR,15.9,63,48,55,3.78,0,0
A4011,MB,12.6,84,71,77,5.59,15,4.8
A4012,KR,13.1,66,56,61,3.83,0,0
A4013,KR,11.9,74,57,65,3.95,0,0
A4014,KR,10.8,57,54,55,2.57,0,0
A4015,KR,13.1,85,69,77,6.1,0,0
A4016,KR,11.6,69,63,66,3.97,0,0
A4017,KR,14.7,56,45,50,2.89,0,0
A4018,KR,18.8,82,65,73,7.87,0,0
A4019,KR,21.2,74,51,62,6.4,0,0
A4020,KR,17,58,41,49,3.21,0,0
A4021,KR,16.9,56,41,48,3.06,0,0
A4022,KR,13,55,51,53,2.87,0,0
A4023,KR,21.4,66,47,56,5.27,0,0
A4024,KR,14.4,72,54,63,4.49,0,0
A4025,KR,20,78,54,66,6.84,0,0
A4026,KR,21.5,77,57,67,7.58,0,0
A4027,KR,23,77,53,65,7.63,0,0
A4028,KR,16.7,62,45,53,3.68,0,0
A4029,KR,22.9,59,42,50,4.5,0,0
A4030,MB,13.5,64,54,59,3.69,0,0
A4031,KR,18.7,74,54,64,6.02,0,0
A4032,KR,13.6,82,60,71,5.38,0,0
A4033,KR,15,58,41,49,2.83,0,0
A4034,KR,19.2,68,48,58,5.07,0,0
A4035,KR,14,68,57,62,4.23,0,0
A4036,KR,14.5,55,48,51,2.96,0,0
A4037,BNS,12.7,72,63,67,4.48,0,0
A4038,KR,20.4,76,63,69,7.63,0,0
A4039,KR,16,68,49,58,4.23,0,0
A4040,KR,16.5,78,52,65,5.48,0,0
A4041,MR,17.9,73,49,61,5.23,0,0
A4042,KR,18.1,82,79,80,9.1,0,0
A4043,KR,15.8,75,52,63,4.93,0,0
A4044,KR,17.7,82,57,69,6.62,0,0
A4045,MB,12.2,68,66,67,3.76,21,12.5
A4046,MB,11.5,87,78,82,6.07,0,0
A4047,KR,16,82,66,74,6.88,0,0
A4048,KR,10.5,78,67,72,4.28,0,0
A4049,KR,17.2,86,64,75,7.42,10,2.3
A4050,KR,10.6,92,70,81,5.46,0,0
A4051,MR,20.3,82,65,73,8.29,10,2.4
A4052,MR,10.6,68,55,61,2.63,21,15.1
A4053,MR,12.6,92,83,87,6.99,20,6.7
A4054,KR,17.8,96,67,81,8.46,20,7.8
A4055,MR,12.6,83,68,75,5.57,0,0
A4056,MR,13.6,68,57,62,4.11,0,0
A4057,MR,13.5,79,68,73,5.65,0,0
A4058,KR,17.8,69,53,61,5.2,0,0
A4059,KR,18.1,80,62,71,6.21,23,13.4
A4060,MR,17.9,69,59,64,5.76,0,0
A4061,KR,14,92,73,82,7.39,0,0
A4062,MB,12.7,83,70,76,5.76,0,0
A4063,KR,15.6,84,73,78,7.45,0,0
A4064,KR,14.8,58,42,50,2.91,0,0
A4065,KR,18.7,82,73,77,8.71,0,0
A4066,BNS,15.6,87,74,80,7.84,0,0
A4067,KR,14.3,75,64,69,4.72,21,11.8
A4068,MR,16.6,68,57,62,4.69,14,6.5
A4069,MR,17.7,56,48,52,3.76,0,0
A4070,KR,13.5,77,57,67,4.76,0,0
A4071,KR,11.5,82,68,75,5.08,0,0
A4072,KR,18.1,72,53,62,5.46,0,0
A4073,KR,17.7,73,52,62,5.34,0,0
A4074,KR,14.3,58,42,50,2.81,0,0
A4075,MB,21.9,72,46,59,5.99,0,0
A4076,MR,21.5,76,59,67,7.58,0,0
A4077,MR,11.6,89,77,83,5.98,16,4.7
A4078,MR,12.4,77,63,70,4.77,0,0
A4079,KR,19.7,77,53,65,6.54,0,0
A4080,BNS,17.9,94,72,83,9.69,0,0
A4081,KR,20.8,76,57,66,7.12,0,0
A4082,MR,16.5,69,55,62,4.98,0,0
A4083,MR,13.8,69,57,63,4.3,0,0
A4084,MR,14.1,76,70,73,5.9,0,0
A4085,MR,16.8,64,46,55,3.99,0,0
A4086,KR,16.5,78,54,66,5.64,0,0
A4087,MB,15.5,70,56,63,4.53,14,6.3
A4088,KR,19.2,67,48,57,4.9,0,0
A4089,KR,16,77,58,67,5.64,0,0
A4090,BNS,16.1,88,68,78,7.69,0,0
A4091,KR,21.7,95,62,78,10.37,0,0
A4092,MR,19.2,65,52,58,5.07,0,0
A4093,KR,21,87,65,76,9.53,0,0
A4094,KR,21.1,97,72,84,11.69,0,0
A4095,KR,19.1,75,62,68,6.94,0,0
A4096,KR,17.3,75,54,64,5.57,0,0
A4097,MR,19.9,59,46,52,4.23,0,0
A4098,KR,20.2,66,49,57,5.15,0,0
A4099,KR,21.3,68,53,60,6.02,0,0
A4100,MB,21,92,64,78,10.03,0,0
A4101,MB,15.2,62,59,60,4,14,6.9
A4102,MR,17.5,69,48,58,4.62,0,0
A4103,MB,14.9,63,58,60,4.21,0,0
A4104,KR,22.1,60,48,54,5.06,0,0
A4105,KR,21.3,86,62,74,9.16,0,0
A4106,KR,21.3,62,52,57,5.44,0,0
A4107,KR,20.9,57,41,49,3.94,0,0
A4108,KR,20.8,55,41,48,3.76,0,0
A4109,BNS,21,99,67,83,10.6,19,6.7
A4110,KR,20.9,77,59,68,7.59,0,0
A4111,KR,16.1,90,63,76,7.3,0,0
A4112,KR,17.6,77,59,68,6.39,0,0
A4113,KR,18.6,65,46,55,4.42,0,0
A4114,KR,20.9,63,48,55,4.97,0,0
A4115,MR,9,57,53,55,2.14,0,0
A4116,MR,13.1,97,82,89,8.15,0,0
A4117,MR,13.8,67,51,59,3.77,0,0
A4118,KR,16.2,92,63,77,7.54,0,0
A4119,KR,16.1,102,77,89,10.02,0,0
A4120,KR,12.9,69,59,64,4.15,0,0
A4121,KR,11.9,94,69,81,6.13,0,0
A4122,KR,12.9,56,50,53,2.85,0,0
